news_id,published_at,source,title,snippet,primary_ticker,sentiment_label,sentiment_score,confidence,is_market_sensitive,url
38537429-8dc8-4045-a1c6-7387042e4e5c,2026-06-23T14:46:16+00:00,scanx.trade,DRC Systems India closes trading window from July 1 until Q1FY27 results,scanx.trade More DRC Systems India closes trading window from July 1 until Q1FY27 results,DRCSYSTEMS.NS,neutral,0.5,0.64,False,https://news.google.com/read/CBMiyAFBVV95cUxOeTdpOHlwVzk2LUxsRlFmLUJPNEdaZkYtV20xUzZBdURPR1hmZ0tpZXVrWEpxb1BBYjJDN09kQXpFeHAwckJHYmZBTzdJRzZUOUl1R2FuZmFvcElzREl2czJPZW9HSHBhZ2syNlJNM0haNUhCeVM0eEVpMHE3b3hlNUFudXRFQUZSZDNEQ0V4WUtRNC1vNzU4em82SUpaUDMwODRDajRpU1hzcUpQb2tjckdHejFzN2FjUUZZWjFYazZLT0Z4Nnp3Vg?hl=en-IN&gl=IN&ceid=IN%3Aen
9d50992a-993d-43dc-b1e2-8c9be668cde6,2026-06-23T14:40:35+00:00,scanx.trade,Rana Sugars appoints Amarjeet Singh as General Manager (EHS),scanx.trade More Rana Sugars appoints Amarjeet Singh as General Manager (EHS),RANASUG.NS,neutral,0.5,0.38,False,https://news.google.com/read/CBMitgFBVV95cUxOZm1WNGJhTC14Ql9IWHdfTVM3VXZNM3h1V3JIYTJzbVpYZ2Y2NDZiVW9YOGRhbGUxa2hxaUEtdUVZenZGY1NEMldhV1lkdEszLXQxT2c2LVMwMmJBZjcwUzYwc25GekVwX1g4ZjlZNzQ0NkVhaVA1WjZmb3B3UjRVX1U0ZGhta1ZTbHdlWG1OWGtiV1VTdHozQ2NPandMMmV4WkZRTXhtYVpvZzV0SlJ4bFNNNGZfdw?hl=en-IN&gl=IN&ceid=IN%3Aen
fe588e20-6f7b-45b6-b6ee-badb4de14910,2026-06-23T14:36:44+00:00,Economic Times,Govt to sell up to 2% stake in IRFC via OFS; issue opens Wednesday,"The government will launch an OFS in IRFC on Wednesday, offering up to a 2% stake through a base issue and greenshoe option. The share sale is part of the Centre's disinvestment strategy and aims to improve public shareholding, liquidity and compliance with Sebi's minimum public shareholding norms.",IRFC.NS,neutral,0.5,0.8,False,https://economictimes.indiatimes.com/markets/stocks/news/govt-to-sell-up-to-2-stake-in-irfc-via-ofs-issue-opens-wednesday/articleshow/131941298.cms
e5d24abf-4133-4bc7-8f80-e9fb2d91dd43,2026-06-23T14:33:59+00:00,The Economic Times,"AIA Engineering - GE Vernova among 9 midcap stocks hit 52-week highs, rally up to 25% in a month","The Economic Times More AIA Engineering - GE Vernova among 9 midcap stocks hit 52-week highs, rally up to 25% in a month",AIAENG.NS,positive,0.98,0.75,False,https://news.google.com/read/CBMi9wFBVV95cUxObjFCanRWMFNzUTFITEFtSHRKRTUzbXJOS3Z2anEySHljMWViSm4xNkoxVGRIYUJ2alFMNUxodzZrc2RycmZjWkFjdXVKTWlTd3JKMXo5YjI4clU0U2lEZUpGXzNNanJSMkUxU0dzem9zSWFlemdXT3lUd0FENHItSlhzeUF1am9yNEdBX09hM2Z4aXl2V2g0amwzVEIyWUZmcmRSZ1ZqNkhEWjVLaGR4OVBSM1dlRWFNVzlGRGJvWDRRRUc4YW00RlozVXdxdFBsaURVRE15aVhOZklqWE1wd0RHbXNzQ2FHUTl4LW1OS2lKU0prbm9r?hl=en-IN&gl=IN&ceid=IN%3Aen
e9d8fb51-4cb1-4f21-8a38-93196fa2ce8b,2026-06-23T14:24:19+00:00,Business Upturn,Wendt infuses Rs 13.29 crore into Thai subsidiary Wendt Grinding Technologies,Business Upturn More Wendt infuses Rs 13.29 crore into Thai subsidiary Wendt Grinding Technologies,WENDT.NS,positive,0.85,0.74,False,https://news.google.com/read/CBMiugFBVV95cUxQMHpjLTJGcFg4WFkya0ZzRVBZZ3dOd2JhOHJ5SUV3SERGZU1weW83V2xKN1VMalpvQWd3M29XdU9aa0ZEQnJoU09pZWE5WTc1WGFiWTV4MnQ2YzF5Vi13NVg3SjBxOUJmdG9faWVNbnprdHhsZnhUQWEtVEdIVXNZUXBRZDdnV0FpcnBYQ0NYM0NiUVc5TmM4dU4xWHptdGluRkJrZmpfZG1JVlk5UVVmN21XZjRlMnJjTlE?hl=en-IN&gl=IN&ceid=IN%3Aen
6fc9b38c-4700-4f55-a754-9fae99b53e55,2026-06-23T14:17:10+00:00,Mediabrief.com,VinFast India Shriram Finance tieup,Mediabrief.com More VinFast India Shriram Finance tieup,SHRIRAMFIN.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMidkFVX3lxTE1OclFYV0RyVFFoUUY5U0I3bzhydmUzOElrNUJkZXJiam5Td0xZRDJRd0ZMZTgwbzgzb09DLVp3TkFnRXhxc09vRjdOUUdqb2l5VXZjZE0xVHNieU9SZHM3a0JDdGI1cl8zNVFDX0VERmdTLUdFQlE?hl=en-IN&gl=IN&ceid=IN%3Aen
b7ef13f8-aec1-4144-91fe-c4d07706b31c,2026-06-23T14:11:15+00:00,scanx.trade,Inventure Growth & Securities closes trading window ahead of Q1FY26 results,scanx.trade More Inventure Growth & Securities closes trading window ahead of Q1FY26 results,INVENTURE.NS,neutral,0.5,0.34,False,https://news.google.com/read/CBMiygFBVV95cUxNZVFCRUJvQTh1QjB0dHhPbnVfWnZkVzZIVXJhLTV3X3p4QVRZNU5wRHF0bmlEdENjWHMtalE2Mjlma3BRX0x0X2R0R3lnR2tteE1vamlHY0dhTUFBaHBTV3N0NFE3Z0JVSS10U1FNYzlrdDlUVmQwY01WcG15SFhaR3l1T0pTVkREcDUwUi12SGxHbE80XzFMaTJxUjVwZHdkTTZDVTkyR1NWZW56SzVzZ3QwSGlqS3drRHFMT1lWdnA4WXlVZkxhRzdB?hl=en-IN&gl=IN&ceid=IN%3Aen
b9e79511-da9b-41f2-b97c-aceba9f17380,2026-06-23T14:02:17+00:00,Business Upturn,Indo Thai Securities schedules creditors meeting for proposed scheme of arrangement,Business Upturn More Indo Thai Securities schedules creditors meeting for proposed scheme of arrangement,INDOTHAI.NS,neutral,0.5,0.34,False,https://news.google.com/read/CBMiwgFBVV95cUxPVmp3S0dUZ3VKVHlWc1RSaTZuSDNUeHIyRzBBcDY0Y0kzVmNCU1JpVXFKTEk1LWxNRXQ1SmY2M3NoMWVFQ1Q0NV90Mm5JU3V4bkVxUFBfbHY3UjZZODlsVXQ0X1d2NkNuTlpzczZUV2JMLXl6YXpQTjZ0U0h0Tzh1Q1lmakpmVi11TFpQM2JES0R5andvbWxIQTFzOHBULWpDV0xPOE9URWFaM0hiRjFrQ0lkY05rNjE0V09VRlBRTEZTZw?hl=en-IN&gl=IN&ceid=IN%3Aen
22d223c2-a21b-4abd-8b3f-f5d5c70e80a4,2026-06-23T13:59:30+00:00,Business Upturn,Indo Thai Securities schedules equity shareholders meeting for 24th July 2026,Business Upturn More Indo Thai Securities schedules equity shareholders meeting for 24th July 2026,INDOTHAI.NS,positive,0.985,0.97,False,https://news.google.com/read/CBMiugFBVV95cUxORTFuSFlTb1haZDh6NThSa3pla3RWOUdHeFdkeG83QXhnMU45dzJUeFFZUHVwS0RZMExqaDNOR2VvcV9NeW15V1NsN3lBZmNnQzVMa1pkY1NpWEFFVmlhbTVBY1dMbUlJdURvcE1JYi1KbHVvTkptcG1yckpoamhvNHVtTFJkMjlpY2lnRE9nSGoxaDY0bGY3ZWVsckJnblFBMUxia21KRy1HOWpobk0xQUt6dm9zU0EzM1E?hl=en-IN&gl=IN&ceid=IN%3Aen
f4511892-ef68-44f5-8061-023f3f76e60a,2026-06-23T13:55:06+00:00,Vietnam+ (VietnamPlus),VinFast India partners with Shriram Finance to strengthen EV financing accessibility,Vietnam+ (VietnamPlus) More VinFast India partners with Shriram Finance to strengthen EV financing accessibility,SHRIRAMFIN.NS,positive,0.985,0.976,False,https://news.google.com/read/CBMiwwFBVV95cUxPbDFSOTZidTFaZm5WWlpZaDRmWndFM2VaX28zSzZMWGpyLU9oUEVtYWtaR3l5QV85S3M4V19ncm9HRHVXeVBLcUJ1VGdVOTU0b05pVUxJV2NlR3FQZ3BwTVJXNHNSaHh3M0xQWkxwV25Db0NJTDVKdU1jMElMUUJvR01NRmtVbHFrMndPSkxyNi11a2lQM1V3SUpvcGtVQzI3ZVpwRlNaZWJHaWdMWEtmbU5pbVpfZ0M4N3RHbTRiU190LTg?hl=en-IN&gl=IN&ceid=IN%3Aen
d35619ec-1f5d-4a31-bc18-34bfcdb682ca,2026-06-23T13:51:14+00:00,scanx.trade,Mangalam Global Enterprise board to consider loan conversion,scanx.trade More Mangalam Global Enterprise board to consider loan conversion,MGEL.NS,neutral,0.5,0.8,False,https://news.google.com/read/CBMirgFBVV95cUxNNkZ1cHlpR3BWNFNmLWVVenZkS2V1RTByU1NRMHg4NlZNQ0ppWU5MSlI2VF9SZ1JtMlE3TnBidUJ1cnE5SDFUa2tlSG1CYXZxVEpKS2ZGOHNzRlBMUmxDVGhPSEpkYl9KR2tQNVQ3Y1RHVTNuRC1pTFl3Qk9EZFFKSHFuYm5SbF9LTXJuZmI5MUloVEZBNUVhazQ3V09BZ3VaTmR2a3hXSzNjZEw1b1E?hl=en-IN&gl=IN&ceid=IN%3Aen
e65b9224-449a-478e-ba27-76c0af2a6343,2026-06-23T13:46:27+00:00,Adgully.com,GTPL Hathway acquires ACT Group's cable TV business for ₹36.23 crore,Adgully.com More GTPL Hathway acquires ACT Group's cable TV business for ₹36.23 crore,GTPL.NS,positive,0.98,0.75,False,https://news.google.com/read/CBMipgFBVV95cUxPUFlDSWI1MkJQX0VlVGl2VGVoUFRoRGozXzNpckdYTklFem83cFNJbktibFRaUkFWbmNEdHlGRU5OZUp1MDlVRzYtSmVGQXBuTndWY2Q3MVNiSzBQQnluMGdOc3Fnbk5tNjF2eUpmNFJRYlZBMXk2ZU52VEUwM3dUZm9GQ1lkTGwtQ2RNNlJlUDlWRkJHbXdGaTBMVVNfWmZNS0ZLUTdB?hl=en-IN&gl=IN&ceid=IN%3Aen
7ebfdf21-79b4-4a79-8c80-cebd89395b7f,2026-06-23T13:42:31+00:00,scanx.trade,Chaman Lal Setia Exports closes trading window for Q1FY27 results,scanx.trade More Chaman Lal Setia Exports closes trading window for Q1FY27 results,CLSEL.NS,neutral,0.5,0.64,False,https://news.google.com/read/CBMivwFBVV95cUxOOTZjNDNXalY4RDRPUGZRYlR5bm54cHNGYkFxN1lMOU5sMW14TjN3UTNLczNtb1dmRUxlQWdjdjZDNTV3emRQSFZrMXFRT0ItVFJETy00Nkl0QnoyOWotQzFXNllUR3R2cEJwSjlSNFgzLWdGcjlzUXNBYWxuZ2c3R1VreDNqMHYwNmZ6SkxXYUVZUDdMc3hrYXQ4TkZYZHhCOTNMcjhYbUt5R01vVS1qRUNnNEZlblMyR1VVanhTMA?hl=en-IN&gl=IN&ceid=IN%3Aen
979e3eb5-e187-4edc-a221-19695b9c65d3,2026-06-23T13:41:14+00:00,scanx.trade,Ritco Logistics closes trading window ahead of Q1FY26 results,scanx.trade More Ritco Logistics closes trading window ahead of Q1FY26 results,RITCO.NS,neutral,0.5,0.49,False,https://news.google.com/read/CBMiugFBVV95cUxNN3lkeGNDQ29tZkxHWmJaeGFIZzBwYXdXcTRUZk5fb3VVRVU1cDRZbUxnM2VsSEsyaWZRZVBCSG5KWlItWEktYlBReUNPejBsT2Zxc0VUVVVmb3MwYmNld3o1d3hHY0dITEJiUkY0S3hfdlBQczFlbENPOFYtaXJUdG0zSmpXUzFyeVlITFVTcGVBemZTSmtfQUZsNUl0QkJEWnA1M2kwU0tTSjIwbnIybXBJU2dzcFVvLUE?hl=en-IN&gl=IN&ceid=IN%3Aen
7cf32a0e-11ca-4594-9c37-2a588db2d6ad,2026-06-23T13:39:24+00:00,Indian Pharma Post,Pfizer CFO Dave Denton to exit,Indian Pharma Post More Pfizer CFO Dave Denton to exit,PFIZER.NS,neutral,0.5,0.38,False,https://news.google.com/read/CBMiggFBVV95cUxObmVQWXAwNFBoaWhPT016RzJkTG8zcFp4em5jYURPSXJfXzNMRFA3SHhLNzRUQTh3eXdsaGVPbHlkZ2xYai16Rmhjc3B0c3pDZmFCMGFsd0tHa0tPb0w2dWJaVG1YcmlzTGFtV2pSc1l5dUp5cml6dXdja3V6TWEtU0NB0gGIAUFVX3lxTFBYUk93V0ZaVUM2Q2pvdm1wWkFoTW5VMkZXVWN1eFREcE5HXzFtOVJ6N0hPTDBUNVpmLWJlNVhwRjVtcDNacHJpUkNlYWpPdjhDZUM2TW5uekVQQUxKRElvOEtvUjROVWx5djBKYk5na2tBa2lOQUdXQVVzN2FfNkQxSExTNWgzU3U?hl=en-IN&gl=IN&ceid=IN%3Aen
d3b0424f-24a4-4c56-b6b2-a3774f5ded66,2026-06-23T13:36:14+00:00,scanx.trade,Ducon Infratechnologies closes trading window for Q1FY27 results,scanx.trade More Ducon Infratechnologies closes trading window for Q1FY27 results,DUCON.NS,neutral,0.5,0.64,False,https://news.google.com/read/CBMivgFBVV95cUxPRUF4Q05KS1l3eHZYcWNoUjYyT0xiQm11WE82U0xld3NoM0d4RElXWDF0dXMyTmZDZTBDbE96WElqMEhOQ2ctek9nQURyRkd5RWVlb09NN3VDZU80eGFXbEphQU04bVlYalp1MTIzQ2R2eHQxREFXaTlVcXJBeWtLSkhmREFoNU9TRkxTRHI0cFRQbmlvMDAwSEw2YlZUV0pDVWdfWmllN2VZc1Z0akJuQzNnYkFhVHVWLVhrYXVR?hl=en-IN&gl=IN&ceid=IN%3Aen
1b350657-bbfc-441a-a24d-c80266eab6a0,2026-06-23T13:36:14+00:00,scanx.trade,Vedant Fashions closes trading window from Jun 26 till Q1FY27 results,scanx.trade More Vedant Fashions closes trading window from Jun 26 till Q1FY27 results,MANYAVAR.NS,neutral,0.5,0.34,False,https://news.google.com/read/CBMixAFBVV95cUxOVWJQVFZiNnNiMnJEZ2Y0MHI0UWNtcUwyakRJOGQyS25LeEtGMkNoM0VxTU9MY1RXVVVwcGFjZm1kR0x1ZjhxSk5mMGc1eVl4VE92UzRONi1wXy1MQ3JRS3Vqa2VDUWs4N0JQbDNGVk9fTUoycmNaRGljcWtPWF9mTWlsNUdCaUpjQkVVb2FtSGw2RnFmUVFUM1M3cW5NMEJKeGdhak9zbTJPSHVNNzB1VVpyRzJGcmdtaV9hdDNvLVpUV1lI?hl=en-IN&gl=IN&ceid=IN%3Aen
7fa199ea-e62a-4c72-a1c3-57692335fee0,2026-06-23T13:30:00+00:00,Trade Brains,"Landmark Cars Stock: Can Mercedes, BYD India, and the EV Boom Accelerate Growth?","Trade Brains More Landmark Cars Stock: Can Mercedes, BYD India, and the EV Boom Accelerate Growth?",LANDMARK.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMiogFBVV95cUxPQ2FWMUx5OXFyNDdBRWxwQjI2UFg4clpXdzc1QndoWk5IOFFMNGIzTEJWc0lVOEk2d3d5MGRlM3hpYUQtaVBvQVp1N0JicVZQdmZEemNzUHNBVmpFZ29tQVZXbTZjeWQ1TGhoaG45Ul94UURSb2t0cWRsc001dXRBQUVPMVh0ZWJTSE1lR3JKaGdVQ0lxaGhxa2RMSWQ4aDcwdEE?hl=en-IN&gl=IN&ceid=IN%3Aen
833b0048-217f-470d-9140-b82953e0f8bc,2026-06-23T13:21:14+00:00,scanx.trade,Innovision Ltd Wins ₹7.74 Cr NHAI Toll Collection Contract for NH-40,scanx.trade More Innovision Ltd Wins ₹7.74 Cr NHAI Toll Collection Contract for NH-40,INNOVISION.NS,positive,0.98,0.95,False,https://news.google.com/read/CBMiuwFBVV95cUxObG9zQ09OUkd6QXRRSjdzRFhoX1VPZE93MkFabHgzMTV3cnlzMzFRUUpMYXl2WU1Mb2lxYVJiblZJTlQ2aWlScEFXdzZ6YXppbTJoM2k5MnY2d2FFdFJ5YW1aTjZKZkltVzV5eFBZd0UzcHVXbVpxbWxjbW9aQXdCMmZ2UlFFb1BYQy1DTXg3V0E0UWYtYkVLZUs4UGNmall2RkgyQVNtRGpqdkJvTmVTM2lQU0pjMkVrM09r?hl=en-IN&gl=IN&ceid=IN%3Aen
bc539509-42ad-4780-9d4a-fcc3e8bae8a7,2026-06-23T13:17:15+00:00,LiveMint,"Advit Jewels IPO: Issue received solid response on Day 01, booked 11.3 times; GMP signals bumper listing","Advit Jewels' IPO, valued at ₹165.16 crore, opened on June 23 and received bids for 9.45 crore shares, marking an overall subscription of 11.28 times. The retail segment was most popular, attracting 27 times the bids. The IPO runs until June 25.",RETAIL.NS,positive,0.98,0.96,False,https://www.livemint.com/market/stock-market-news/advit-jewels-ipo-issue-received-solid-response-on-day-01-booked-11-3-times-gmp-signals-bumper-listing-11782219458495.html
934b595e-b6d3-412c-827f-59214b5a3891,2026-06-23T13:10:10+00:00,Economic Times,"GE Vernova among 9 midcap stocks hit 52-week highs, rally up to 25% in a month","Despite a sharp fall in the Sensex, nine BSE MidCap stocks including GE Vernova, Bharat Forge and Laurus Labs hit fresh 52-week highs, gaining up to 25% in a month on strong investor interest.",GVT&D.NS,positive,0.98,0.96,False,https://economictimes.indiatimes.com/markets/stocks/news/ge-vernova-among-9-midcap-stocks-hit-52-week-highs-rally-up-to-25-in-a-month/slideshow/131939412.cms
63c3c47b-28df-46a1-bedc-5e41caa7a090,2026-06-23T13:10:10+00:00,Economic Times,"GE Vernova among 9 midcap stocks hit 52-week highs, rally up to 25% in a month","Despite a sharp fall in the Sensex, nine BSE MidCap stocks including GE Vernova, Bharat Forge and Laurus Labs hit fresh 52-week highs, gaining up to 25% in a month on strong investor interest.",LAURUSLABS.NS,positive,0.98,0.95,False,https://economictimes.indiatimes.com/markets/stocks/news/ge-vernova-among-9-midcap-stocks-hit-52-week-highs-rally-up-to-25-in-a-month/slideshow/131939412.cms
566ab211-ca3b-4a1b-a2ee-4d2e8be87bc5,2026-06-23T13:10:10+00:00,Economic Times,"GE Vernova among 9 midcap stocks hit 52-week highs, rally up to 25% in a month","Despite a sharp fall in the Sensex, nine BSE MidCap stocks including GE Vernova, Bharat Forge and Laurus Labs hit fresh 52-week highs, gaining up to 25% in a month on strong investor interest.",BHARATFORG.NS,positive,0.94,0.85,False,https://economictimes.indiatimes.com/markets/stocks/news/ge-vernova-among-9-midcap-stocks-hit-52-week-highs-rally-up-to-25-in-a-month/slideshow/131939412.cms
1217f7fc-2884-4f1d-8241-f731ca680e0a,2026-06-23T13:10:10+00:00,Economic Times,"GE Vernova among 9 midcap stocks hit 52-week highs, rally up to 25% in a month","Despite a sharp fall in the Sensex, nine BSE MidCap stocks including GE Vernova, Bharat Forge and Laurus Labs hit fresh 52-week highs, gaining up to 25% in a month on strong investor interest.",BSE.NS,positive,0.96,0.85,False,https://economictimes.indiatimes.com/markets/stocks/news/ge-vernova-among-9-midcap-stocks-hit-52-week-highs-rally-up-to-25-in-a-month/slideshow/131939412.cms
02291bfb-2c6d-43c1-ba13-2e9a9f4cb36e,2026-06-23T13:04:31+00:00,LiveMint,"What are focused funds? Meaning, investment strategy, key factors, benefits and risks","Focused funds are equity mutual fund schemes that invest in a limited number of stocks, allowing fund managers to take concentrated bets. These funds can invest in a maximum of 30 stocks and must allocate at least 80% of their total assets to equity and equity-related instruments.",FOCUS.NS,neutral,0.5,0.8,False,https://www.livemint.com/money/personal-finance/what-are-focused-funds-meaning-investment-strategy-key-factors-benefits-and-risks-11782208559041.html
bfa40662-512e-405c-866d-c7c9caa5d417,2026-06-23T13:04:31+00:00,LiveMint,"What are focused funds? Meaning, investment strategy, key factors, benefits and risks","Focused funds are equity mutual fund schemes that invest in a limited number of stocks, allowing fund managers to take concentrated bets. These funds can invest in a maximum of 30 stocks and must allocate at least 80% of their total assets to equity and equity-related instruments.",TOTAL.NS,neutral,0.5,0.62,False,https://www.livemint.com/money/personal-finance/what-are-focused-funds-meaning-investment-strategy-key-factors-benefits-and-risks-11782208559041.html
627666a1-13c4-4422-bfa6-69c30cf1e7be,2026-06-23T13:04:21+00:00,scanx.trade,Navkar Urbanstructure closes trading window from July 1 for Q1FY27,scanx.trade More Navkar Urbanstructure closes trading window from July 1 for Q1FY27,NAVKARURB.NS,neutral,0.5,0.64,False,https://news.google.com/read/CBMiwAFBVV95cUxNZ29lZTc2allCLURpUC1wTEV1TVVEeUdfdGVXOGl2MFVwb2NHNDIxa2JGcUVqR1d3VUNHZmdRc0owcVlGZWNIcXNZcXRBTzJBZWwwTWE5SDhoSUtQaVJ1WldSMEpGXzZ1Z0NBRWJLYXEwX0tDMDl1WUwxNjFpc1VSTU84UlVSVUttWnROVzlmVnJHaFFUVUtKdXhHRkdxeEZSOHFiOUlTdVg0NUVJbHEzeTB4ZFNSZmpWTjlzVE81bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
667fcf03-dcce-4ce9-aff7-4edd46a5ef9f,2026-06-23T13:04:20+00:00,scanx.trade,Bedmutha Industries closes trading window for Q1FY26 results,scanx.trade More Bedmutha Industries closes trading window for Q1FY26 results,BEDMUTHA.NS,neutral,0.5,0.34,False,https://news.google.com/read/CBMiuAFBVV95cUxPeUhKZmppMXNuMExsSHB5WVZqZnQwaXp3YzJUekpab1ktX1lxdTNmeGJpMUxpR05iUTdET002b042SUNPMVA5RXNBc2Q3U2VwRWRaaDYtYi1HTXk5aG1YZEF4R1plM1J6Y2pDRVlNUXFac3BOQlktLUtZNlA3YjdCdXJSOXBMLXNEWXFTTHRKX3B3VnRCVUsxZmNqS3VuQzQ1NkYtQ3JISGF1WnJQS0wxZnhCY3AwSUFm?hl=en-IN&gl=IN&ceid=IN%3Aen
dce97d6f-edbc-48b1-abab-893e544ce72b,2026-06-23T13:00:27+00:00,Economic Times,"Sebi proposes common advertising code for brokers, mutual funds, may allow celebrity endorsements","Sebi has proposed a common advertising code for brokers, mutual funds, investment advisers and other regulated entities, aiming to simplify compliance and strengthen investor protection. The framework could allow celebrity endorsements at the brand level, ease prior approval requirements for advertisements and create a more uniform regulatory regime.",CELEBRITY.NS,neutral,0.5,0.8,False,https://economictimes.indiatimes.com/markets/stocks/news/sebi-proposes-common-advertising-code-for-brokers-mutual-funds-may-allow-celebrity-endorsements/articleshow/131938461.cms
a2e71e7b-23d3-47b7-8b20-2afb41e6a62d,2026-06-23T12:56:12+00:00,scanx.trade,Lloyds Engineering Works closes trading window for Q1FY27 results,scanx.trade More Lloyds Engineering Works closes trading window for Q1FY27 results,LLOYDSENGG.NS,neutral,0.5,0.64,False,https://news.google.com/read/CBMivwFBVV95cUxQb0lHQTBUREFzRTlabUpvWk1iV2FEbW5aMExxcC1na1BWYmE4aEdZOXlmS0xuS1l5UnJUTkt4WjVCeW5QUURYbEQzeUdrWkhlelZQQ2pJd3pISTc0LVltLUlrcy1aemRuT2QwOGRMc3VRNlVmQnNMdEt4TWRfOXB3VnN6aEd4OXBwNndKcFA4WlA4eEJpbmxOSC1VamFESkpQSERNaWwtMC1oalZENnhKbjRTa182aTNVRjZzQl81Yw?hl=en-IN&gl=IN&ceid=IN%3Aen
6d118478-10f4-49c7-97d3-45f49fb2a8a6,2026-06-23T12:51:01+00:00,Business Upturn,Mahindra Logistics reports ₹99.22 crore paid-up capital as of March 2026,Business Upturn More Mahindra Logistics reports ₹99.22 crore paid-up capital as of March 2026,MAHLOG.NS,positive,0.98,0.97,False,https://news.google.com/read/CBMivgFBVV95cUxNSVFQOTVHUDBJUWpwLXdPZUtCLTFXWm05QmhiampPNUh1bF8zbnNIRlhNc0xxWE9nRFVJQXVTZjcySnF0cHdwcGdKa0pzbHFnVU5JUFdhOTZEVUlaSlBjOFdyU0t6b0sxRnF4S00yNXFacjd3bGExWUhrMGdCMU9xV2kyZ3k0YWt4Uk1OZ3ZneXlDMFlxRGN0QmlIdWVWZTVTa2dJRlNUdHJyTVNkSHgwbmY3d3h4Z1hGOGgydmZB?hl=en-IN&gl=IN&ceid=IN%3Aen
2036d0ca-d757-44a3-9181-029a474629f3,2026-06-23T12:46:11+00:00,scanx.trade,Entero Healthcare closes trading window from July 1 until Q1FY27 results,scanx.trade More Entero Healthcare closes trading window from July 1 until Q1FY27 results,ENTERO.NS,neutral,0.5,0.64,False,https://news.google.com/read/CBMiyAFBVV95cUxNSy1nalplX2g0VXhYVG5pZzI5eHB0MkdPTlprSmw0Xy1pUjJ2NFdmTGJKQmkzVS1QbWlOeHdnS0NRX09oNXNjLXVlM1V1V2UyVF9zV0hiZjVKR2M3TzNveElETHgyYUVPSHJVWGVOcTRucG1wUURsczJlMGJYQWFVSG9lT05QOVdiRVF5Zy1fYnJ5ZjdBOUYtMjFQaWhaZUlqTTNwTjFJTzF1dlJwZ3Q2TnVjWDNIYTl4MFJWUlRxZElQa3o2d0dqRg?hl=en-IN&gl=IN&ceid=IN%3Aen
